cfg_family,cfg_t_steps,cfg_mu_daily,cfg_sigma_daily,cfg_nu,cfg_phi,cfg_garch_alpha,cfg_garch_beta,cfg_p_stay_low,cfg_p_stay_high,cfg_vol_ratio,cfg_label,true_sharpe,mdd_hat,true_q5,true_q50,prob_iid_pct_q5,qhat_iid_pct_q5,relerr_iid_pct_q5,prob_iid_pct_q50,qhat_iid_pct_q50,relerr_iid_pct_q50,prob_trade_fixed_5_q5,qhat_trade_fixed_5_q5,relerr_trade_fixed_5_q5,prob_trade_fixed_5_q50,qhat_trade_fixed_5_q50,relerr_trade_fixed_5_q50,prob_sb_l20_q5,qhat_sb_l20_q5,relerr_sb_l20_q5,prob_sb_l20_q50,qhat_sb_l20_q50,relerr_sb_l20_q50,prob_sb_auto_q5,qhat_sb_auto_q5,relerr_sb_auto_q5,prob_sb_auto_q50,qhat_sb_auto_q50,relerr_sb_auto_q50,prob_cb_auto_q5,qhat_cb_auto_q5,relerr_cb_auto_q5,prob_cb_auto_q50,qhat_cb_auto_q50,relerr_cb_auto_q50
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.10578977303008905,-0.2733380790184356,-0.14369014905783759,0.3464,-0.16870000841751331,0.3828155629712494,0.88665,-0.09190753470997615,0.36037692693197854,0.26065,-0.18645458714143856,0.3178609149116654,0.80425,-0.10404513533207323,0.2759062746173825,0.27295,-0.18362121120105293,0.328226744475407,0.7715,-0.10851452452740797,0.24480192108556353,0.3685,-0.16475724574484635,0.39724005401481544,0.89495,-0.09052552805583794,0.36999489074647723,0.3766,-0.16326539599856338,0.40269794613010446,0.895,-0.0905238133528064,0.3700068240838896
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.06974913650506903,-0.2733380790184356,-0.14369014905783759,0.4887,-0.14556654060677962,0.4674487318799013,0.92355,-0.08518192013115272,0.4071832989966095,0.37365,-0.16385425797937736,0.40054361043370756,0.86705,-0.09527946133208731,0.33691027563945386,0.6328,-0.12613959476908174,0.5385216899816798,0.9474,-0.07989634428302668,0.44396783769173265,0.35985,-0.1664872761111138,0.390910784516471,0.8553,-0.09692191030915415,0.3254797844900173,0.29645,-0.17811456128052372,0.34837267489353146,0.81735,-0.10223352747141524,0.28851401337008414
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.23361278580586428,-0.2733380790184356,-0.14369014905783759,0.0064,-0.3509956736132121,-0.284108218195017,0.1749,-0.209658474754234,-0.45910124061353086,0.0024,-0.38978088072608186,-0.4260028537765228,0.1299,-0.2259064687188046,-0.5721778437843615,0.0036,-0.37615942605883773,-0.3761691287567263,0.14555,-0.2198048951835257,-0.5297144350170498,0.00455,-0.3691718638263684,-0.3506053205322673,0.15805,-0.21527600669337005,-0.4981960009430988,0.00535,-0.3596143945974094,-0.31563957677903637,0.1755,-0.20937885442393397,-0.4571552454834996
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.06003116397381177,-0.2733380790184356,-0.14369014905783759,0.5884,-0.13184597466906517,0.5176450528132501,0.96015,-0.07672010360917664,0.4660726284145229,0.34895,-0.16830365979455603,0.3842655937330832,0.8929,-0.09087291847901521,0.3675772551224969,0.70655,-0.1168617896231842,0.5724642902195038,0.9731,-0.0719076997755867,0.4995641646481785,0.40625,-0.15808225352454525,0.42166033326851904,0.90535,-0.0887851565362862,0.3821068659303238,0.3947,-0.15997546483535327,0.41473407067968915,0.88805,-0.09170204178464673,0.3618070383674305
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.23471670588623367,-0.2733380790184356,-0.14369014905783759,0.0028,-0.38542908530753806,-0.410081927449056,0.11785,-0.23090720874567372,-0.6069800905609046,0.0003,-0.44300938939435935,-0.6207379190825443,0.06625,-0.26016514326195395,-0.8105983254094428,0.00025,-0.4442137585716014,-0.6251440712789998,0.06075,-0.26423949831851734,-0.838953470722316,0.00085,-0.4170559240155062,-0.5257878650247533,0.08115,-0.2504241607308984,-0.7428067433495297,0.0008,-0.42246883124295304,-0.5455908403251021,0.0772,-0.25277581416825207,-0.759172885724447
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.2083817532158347,-0.2733380790184356,-0.14369014905783759,0.0085,-0.3423156917680297,-0.2523527384010839,0.21835,-0.1970334569343104,-0.3712384476336042,0.00585,-0.3551768723762834,-0.2994050212532887,0.1906,-0.20500821564358315,-0.42673813749795797,0.0044,-0.36986964950721657,-0.35315815065148787,0.14465,-0.2200540605029832,-0.5314484809561156,0.00705,-0.34828726456705356,-0.27419957664794636,0.2197,-0.19663403406356456,-0.3684586963885479,0.00825,-0.34326195070822935,-0.2558146012472622,0.19675,-0.20317220742222755,-0.41396058640350836
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.09146640204979806,-0.2733380790184356,-0.14369014905783759,0.7488,-0.11149034492879946,0.592115575959397,0.9892,-0.0645651979667294,0.5506637136221435,0.4065,-0.15798220816260541,0.42202634653055376,0.9075,-0.08836839097353587,0.3850073122412436,0.53015,-0.13941584103736207,0.48995090059164786,0.91505,-0.08698963901929582,0.3946026252343778,0.6033,-0.130125038569815,0.5239410511806569,0.9659,-0.07448711600278646,0.4816129255123523,0.61615,-0.12836838957861924,0.5303677042013554,0.9682,-0.0736907466205392,0.4871551939800863
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.09794351167568277,-0.2733380790184356,-0.14369014905783759,0.26725,-0.1848055167831641,0.32389399440134475,0.8463,-0.09822386172051834,0.3164189586790556,0.1442,-0.22020637627633907,0.19438090343245953,0.6988,-0.11789008579324475,0.17955345884015955,0.2217,-0.19612427889354717,0.28248460808009357,0.77255,-0.1083101167529209,0.24622448050127396,0.30445,-0.17652549242517462,0.354186240500839,0.8471,-0.09806542331888346,0.31752159795303325,0.2889,-0.17961662142379659,0.34287742831586177,0.83795,-0.09942573432055696,0.308054623281541
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.09599286683163269,-0.2733380790184356,-0.14369014905783759,0.5191,-0.1410392778375158,0.4840116007839389,0.94945,-0.07937888860515492,0.44756902873554927,0.32265,-0.1730187606752245,0.3670155241577041,0.86065,-0.09619653405765058,0.33052798199179306,0.35225,-0.1677850252315461,0.3861630043129496,0.8512,-0.09748881256032557,0.32153447400848084,0.5465,-0.1371122209880143,0.4983786324964748,0.9428,-0.08092811195101776,0.43678733384539187,0.52055,-0.140838449252276,0.4847463267539207,0.9475,-0.07986782555758007,0.44416631146069735
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.08502423724146733,-0.2733380790184356,-0.14369014905783759,0.5765,-0.13335824945230265,0.512112436250391,0.9619,-0.07622523997802383,0.46951659193183837,0.46405,-0.14924841826261478,0.4539786816437363,0.91875,-0.08623266767670876,0.39987070622357884,0.6123,-0.12895596522593444,0.5282180745214177,0.92615,-0.08462850468966074,0.41103474911424576,0.61665,-0.12827615892843336,0.5307051275509197,0.95585,-0.07783179655714778,0.45833589103022476,0.60255,-0.13019669917194598,0.5236788827978677,0.96155,-0.07628728643333169,0.46908478463179243
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.22986460428787348,-0.2733380790184356,-0.14369014905783759,0.0065,-0.350722994989513,-0.28311063079454096,0.19405,-0.20388392309901446,-0.4189137142376261,0.0033,-0.37925051742981725,-0.38747780328198717,0.14145,-0.22119681986342066,-0.5394014225316546,0.0024,-0.39026623642147695,-0.4277785145155535,0.1013,-0.23889179219603612,-0.6625481549182495,0.0056,-0.3572267916457798,-0.3069045956882072,0.1936,-0.20403250807141854,-0.4199477793658088,0.0056,-0.3573849497669815,-0.3074832129147921,0.1798,-0.20806527374156647,-0.4480134866991951
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.1872753689843725,-0.2733380790184356,-0.14369014905783759,0.04605,-0.2770715487144612,-0.013658798325621536,0.44425,-0.15217701443322013,-0.05906365489235063,0.00645,-0.3508608738496024,-0.28361505689054833,0.2462,-0.1895961061226562,-0.31947880467672657,0.01385,-0.3261839392124053,-0.19333515616902192,0.28495,-0.18061886680950828,-0.2570024319259791,0.01085,-0.33537527860012034,-0.22696142375940445,0.30955,-0.17555534137405995,-0.2217632351637141,0.0137,-0.32718701587502075,-0.19700488512232958,0.3107,-0.17528190176065217,-0.2198602542342579
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.19559311489931322,-0.2733380790184356,-0.14369014905783759,0.3642,-0.16557772803985213,0.39423834163741034,0.88535,-0.09213349302919006,0.3588043882388565,0.10845,-0.23555409836336436,0.13823167555268748,0.64525,-0.12478920620931841,0.13153958689896858,0.0514,-0.27197192838454715,0.0049980252981741,0.4407,-0.15270530599378046,-0.06274025738754109,0.1353,-0.2234767420255952,0.18241635842285056,0.6905,-0.11899837758031663,0.1718403915607473,0.17985,-0.20802205368234217,0.23895691947000228,0.73575,-0.11308475512424739,0.21299576995546882
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.08470212089781953,-0.2733380790184356,-0.14369014905783759,0.72755,-0.11414434772007251,0.5824059782304466,0.98275,-0.06791932180205287,0.5273209593880075,0.38815,-0.1610305240071109,0.41087416511678193,0.9032,-0.0891039273108579,0.37988840644189087,0.60165,-0.13029967995108024,0.5233021303910896,0.92575,-0.08470212089781957,0.4105224230526366,0.46075,-0.1497570242585077,0.45211796030655804,0.9168,-0.08660249670746403,0.39729691092041985,0.38715,-0.16120640780903484,0.41023069896469827,0.9018,-0.08930548682416589,0.37848566927006944
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.13398287388030275,-0.2733380790184356,-0.14369014905783759,0.0582,-0.2663914489939444,0.025414058844039335,0.51735,-0.1412787453233587,0.016781969747336294,0.05615,-0.26797965155977943,0.019603662533586336,0.51255,-0.14200269865491463,0.01174367494214044,0.07465,-0.25455424054918907,0.06872016711575568,0.5022,-0.14338048147998644,0.0021551065252670546,0.03675,-0.2869996468659726,-0.04998047800948951,0.46905,-0.14850325979473183,-0.03349645587017169,0.0285,-0.2982854754599922,-0.09126937794815619,0.40355,-0.1585870481147326,-0.10367376716199778
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.3551146128188962,-0.2733380790184356,-0.14369014905783759,5e-05,-0.4870580015501264,-0.7818885802489167,0.00865,-0.3418228078615757,-1.3788882543645116,0.0,-0.5348426732972771,-0.9567075148033217,0.0053,-0.36001522449349155,-1.5054969102201965,0.0,-0.5005397931991884,-0.8312113518783781,0.0053,-0.36059848196291894,-1.5095560435237094,0.0,-0.5220026591936207,-0.9097326690380874,0.0053,-0.3600636625776783,-1.505834011159296,0.0,-0.5291864565865281,-0.9360143983116106,0.00515,-0.36254912274315265,-1.5231313706635576
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.13327363693951208,-0.2733380790184356,-0.14369014905783759,0.03495,-0.28911979536506177,-0.057736984189318746,0.44775,-0.15174254744234306,-0.0560400169204658,0.0202,-0.3128017315931945,-0.14437671003057445,0.3555,-0.16728317301761514,-0.16419374685373167,0.06045,-0.26452755478877443,0.032233065591519464,0.43735,-0.15325582440221602,-0.06657154583734269,0.0221,-0.30948772205835545,-0.1322524954069122,0.354,-0.16751962685254995,-0.16583932824177544,0.01715,-0.31876559141658845,-0.16619533056383606,0.3402,-0.16982279202746156,-0.18186802046607362
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.2660613443988709,-0.2733380790184356,-0.14369014905783759,0.00395,-0.3733468329122319,-0.36587933248426435,0.13975,-0.22191363211560117,-0.544390019571052,0.0042,-0.37203068268262085,-0.361064232318428,0.1431,-0.2205806953705659,-0.5351135538301839,0.00515,-0.3622825267471938,-0.3254008663855402,0.14675,-0.21931051470883967,-0.5262738339881857,0.0047,-0.3680521423812792,-0.34650884978399044,0.1425,-0.22093300978480443,-0.5375654575727064,0.00475,-0.365667833675942,-0.33778592060449486,0.1431,-0.2206052385354691,-0.5352843600062795
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.07844809199202699,-0.2733380790184356,-0.14369014905783759,0.38375,-0.16190863138599607,0.4076616329220783,0.8971,-0.09009103764391571,0.37301869171523633,0.25955,-0.18660056590124208,0.31732685555071677,0.8291,-0.10056513478350024,0.3001250576821299,0.49155,-0.14503556298072753,0.4693912992234593,0.89585,-0.0903336985594158,0.37132991265076193,0.39125,-0.16055506218201557,0.41261362939780244,0.8991,-0.08977287228860599,0.3752329378371584,0.37385,-0.163793819588589,0.40076472265855895,0.89625,-0.09022361057690334,0.37209606108358273
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.30956133265002034,-0.2733380790184356,-0.14369014905783759,0.0009,-0.4141694833889798,-0.5152278997360104,0.0748,-0.25448526802682686,-0.7710696919410422,0.00035,-0.4318310059348788,-0.5798421042746607,0.05795,-0.26650076878080764,-0.8546906000740302,0.00035,-0.4356653214024851,-0.5938698441394298,0.05285,-0.2708195750580672,-0.884746983935955,0.0009,-0.4115309754929847,-0.5055749896640946,0.06975,-0.25789750611253975,-0.7948168876123295,0.0009,-0.41371784474013945,-0.5135755919036651,0.0704,-0.25743373221414456,-0.7915892905819407
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.11086743531319074,-0.2733380790184356,-0.14369014905783759,0.3386,-0.17019760031494724,0.37733666335063376,0.88845,-0.09158589324000631,0.36261536479343814,0.2759,-0.18263891205073202,0.3318204594596067,0.8354,-0.09985335009745924,0.30507866578058407,0.4042,-0.15846980311771097,0.4202424935201846,0.84655,-0.09816230123749675,0.31684738389418154,0.35865,-0.1667266031405638,0.39003521302526334,0.8908,-0.09129163446393553,0.3646632350058376,0.371,-0.16432098763883143,0.3988360925454934,0.88765,-0.09176759927457323,0.36135079630521294
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.2044393904727588,-0.2733380790184356,-0.14369014905783759,0.00205,-0.39312667435641185,-0.4382433496574657,0.08555,-0.24767359246962795,-0.7236643854404755,0.00025,-0.44485665130331664,-0.6274960770223046,0.0505,-0.27277334391278824,-0.8983440806578369,0.00025,-0.44539383788024656,-0.6294613596454172,0.0483,-0.27517173598123557,-0.9150354967651577,0.00055,-0.42432244930645596,-0.552372252085071,0.06065,-0.2644370253417638,-0.8403281441048798,0.00035,-0.43706571794100446,-0.5989931571573167,0.05645,-0.2678080908650688,-0.8637888026497331
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.14594222816154437,-0.2733380790184356,-0.14369014905783759,0.10195,-0.2386558639290092,0.12688394977374234,0.6452,-0.12479395847068805,0.1315065139193607,0.08525,-0.2478535352600457,0.09323451693926287,0.55045,-0.13656698732349315,0.049573069420905454,0.06875,-0.2587782686802977,0.05326667396808591,0.4861,-0.14594222816154423,-0.015673162833174784,0.1187,-0.23052626630696094,0.15662586371139006,0.6313,-0.12642162813377128,0.12017887821325489,0.10595,-0.23698885854827773,0.13298264406001864,0.6609,-0.1228108970934607,0.1453074695884173
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.11489629055559727,-0.2733380790184356,-0.14369014905783759,0.26405,-0.18559251885839134,0.321014768506243,0.8134,-0.10278997428668027,0.28464146665123397,0.08935,-0.24529599573268646,0.10259120641532646,0.6057,-0.12978513999993369,0.09677078873588552,0.2061,-0.20046431686492974,0.26660669605639103,0.72175,-0.11489629055559761,0.20038853526869116,0.1262,-0.22734346867083322,0.16827004313767868,0.6872,-0.11942025350710012,0.16890438008362318,0.1155,-0.2318931679493881,0.15162509086870474,0.6507,-0.12405746211314823,0.13663210090196845
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.12113306562092027,-0.2733380790184356,-0.14369014905783759,0.0966,-0.2412973007447808,0.11722032432771198,0.62865,-0.12676155375471296,0.11781319327820167,0.0417,-0.28167559327987696,-0.030502571362839737,0.44915,-0.15152402288727207,-0.05451921290916906,0.04505,-0.27800541454841116,-0.017075321326381183,0.3888,-0.16096917041863743,-0.12025195515556712,0.0489,-0.2743158764215227,-0.003577245463194951,0.48095,-0.146739409800576,-0.021221084136470957,0.04695,-0.27639992986164574,-0.011201698841981089,0.4781,-0.14723179993550178,-0.024647833556346494
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.14911268895043636,-0.2733380790184356,-0.14369014905783759,0.07595,-0.2537664280129283,0.07160235806071957,0.577,-0.13327048342264264,0.07251482236963137,0.01745,-0.3182564981449704,-0.1643328265415418,0.378,-0.16292783854167708,-0.1338831479400583,0.06545,-0.2609919488182837,0.04516798480653406,0.45465,-0.15069456956565014,-0.04874669943444183,0.0718,-0.2562562826518925,0.06249329192582425,0.5777,-0.13316942105614715,0.07321815775593406,0.0794,-0.2511994689207405,0.08099350876100184,0.5723,-0.1338683311294218,0.06835414948635297
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.19568875911984865,-0.2733380790184356,-0.14369014905783759,0.0378,-0.28566949309017586,-0.04511414624710434,0.42115,-0.15568668185308945,-0.08348890215447596,0.0339,-0.290423239202524,-0.06250559836171261,0.40655,-0.1579725742388147,-0.09939738579593375,0.01205,-0.3320142255087189,-0.21466510155113008,0.29615,-0.1781675214564334,-0.2399424917063598,0.03895,-0.2841696690575754,-0.039627080420102226,0.42955,-0.15436883384974193,-0.07431744529408206,0.0338,-0.2908563910301329,-0.06409027265650663,0.41775,-0.15622425426820932,-0.08723009400822988
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.1020660653537055,-0.2733380790184356,-0.14369014905783759,0.24115,-0.19092294798119774,0.30151353713025575,0.81175,-0.10300648028004888,0.2831347106572551,0.1894,-0.20534055585788488,0.24876710703730578,0.7409,-0.1124727265783022,0.2172551332448675,0.3404,-0.16979671009128802,0.3788033094363121,0.81825,-0.10206606535370573,0.28967945246808463,0.21785,-0.19717106544228225,0.27865496768569953,0.74945,-0.11140680011944204,0.22467336244046193,0.16,-0.21452133793973802,0.21517946306606853,0.7148,-0.11576036256000134,0.19437509586404603
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.14857151493622478,-0.2733380790184356,-0.14369014905783759,0.49355,-0.14467873721138616,0.47069673668984796,0.9513,-0.07896875438494913,0.45042332475302155,0.33455,-0.170809815437984,0.37509689081240843,0.84855,-0.0978657392780668,0.31891128292535714,0.16965,-0.21141752844025796,0.22653466652189844,0.61545,-0.12849040592139477,0.10578138610131636,0.26845,-0.18458398297262193,0.3247044698804207,0.851,-0.09751679649030111,0.3213397221054518,0.3053,-0.17640102738566968,0.354641592495526,0.8614,-0.0960918520107948,0.33125650825154135
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.16906727554559775,-0.2733380790184356,-0.14369014905783759,0.0493,-0.27395209582499325,-0.002246363948859961,0.49825,-0.14399663670553664,-0.002132976057918132,0.0133,-0.32909350451743785,-0.2039797224712396,0.30735,-0.17604220765223144,-0.2251515417481517,0.0303,-0.29545499419314425,-0.08091413846958714,0.3561,-0.167110467493636,-0.16299181669281565,0.02065,-0.3118124109119617,-0.14075730696465152,0.36315,-0.16574091754670106,-0.15346054432713888,0.0237,-0.3071130500789484,-0.12356482192967637,0.36295,-0.16576642185030638,-0.15363803947049104
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.133058449257343,-0.2733380790184356,-0.14369014905783759,0.18955,-0.2053175912768161,0.24885112233861784,0.7581,-0.11037213020401375,0.23187406424369983,0.13865,-0.22218231761848878,0.1871519752522171,0.6681,-0.12192882999305303,0.15144614441192678,0.13735,-0.22276647838729427,0.18501483881333075,0.57855,-0.13305844925734273,0.07399045703693598,0.13775,-0.2225087753820779,0.1859576383169411,0.6581,-0.12315029516798584,0.14294545607008957,0.1305,-0.22553730406796002,0.1748778476900454,0.66195,-0.12266035185074736,0.1463551770596702
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.058224050232632135,-0.2733380790184356,-0.14369014905783759,0.37225,-0.16404697711454314,0.3998385526684015,0.8983,-0.08989847855677602,0.37435879114725923,0.36095,-0.16626601978307626,0.3917202448332775,0.8813,-0.09292161567131753,0.3533195122936709,0.7247,-0.11454586995096819,0.5809370199633161,0.978,-0.06999446829423198,0.5128791447905167,0.3801,-0.1625870438751766,0.4051796791027761,0.89705,-0.09010673327977739,0.37290945920372043,0.3935,-0.16017497671588704,0.41400416183841016,0.89615,-0.09027239134955853,0.3717565752317339
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.13948662540510418,-0.2733380790184356,-0.14369014905783759,0.3773,-0.16312048162057324,0.40322811147885695,0.8952,-0.09051310300712848,0.3700813618705657,0.31325,-0.17479432347244997,0.3605196754870705,0.8488,-0.0978416109326931,0.3190792021984034,0.2451,-0.18986772755648876,0.30537403263274226,0.7962,-0.10505269616979311,0.26889423625340025,0.3765,-0.16328598944806474,0.4026226055497678,0.89915,-0.08976693340736552,0.3752742690020254,0.3507,-0.16806956703360476,0.38512201579396804,0.8933,-0.09080038754206313,0.3680820283266982
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.10951614660059877,-0.2733380790184356,-0.14369014905783759,0.15215,-0.21739753108981602,0.2046569878939063,0.7234,-0.11471804765157584,0.20162900237927942,0.1484,-0.21878942583468688,0.19956477845909504,0.7041,-0.11725833032444388,0.18395011005768025,0.13225,-0.22460667237015514,0.1782825386908266,0.6621,-0.12263513464200987,0.14653067418945148,0.17045,-0.21121962935425947,0.2272586749978091,0.7219,-0.11487765490954,0.20051822854397694,0.17145,-0.21083062819509638,0.2286818252612485,0.731,-0.11366446256557,0.20896134278614859
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.3099185144045968,-0.2733380790184356,-0.14369014905783759,0.0089,-0.341489443449505,-0.24932993118193697,0.26085,-0.18639058280462573,-0.2971702237541735,0.00485,-0.3648605293618457,-0.33483241951531123,0.18755,-0.20602026379263422,-0.43378140494313056,0.0008,-0.4218707183582966,-0.5434026604461614,0.10335,-0.2381037929594001,-0.6570641378036257,0.0102,-0.3373093903072223,-0.23403731934646424,0.24405,-0.19018491949194552,-0.32357660381709985,0.00765,-0.34602078092802224,-0.26590770730003,0.2502,-0.18862960925603728,-0.3127525477067383
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.14000286102400536,-0.2733380790184356,-0.14369014905783759,0.1916,-0.20467361504514067,0.25120709203734387,0.7483,-0.11155469601104276,0.22364409291453788,0.0701,-0.257585929125184,0.05762881611599076,0.5733,-0.13375406785314142,0.06914935553930514,0.08425,-0.2484677259235056,0.09098751693960863,0.51765,-0.14126478103663087,0.016879153074233814,0.1693,-0.21147766668952114,0.22631465235673295,0.75745,-0.11053287278012913,0.230755389253317,0.21625,-0.1976046472374668,0.27706872036611074,0.75145,-0.11117431929940702,0.22629129395183814
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.2957669015503766,-0.2733380790184356,-0.14369014905783759,0.00025,-0.4556575298093557,-0.6670108001257423,0.02795,-0.2992557794386921,-1.0826464541994236,0.00015,-0.4748782918597198,-0.7373294403949151,0.01855,-0.31591260323016057,-1.1985682755677336,5e-05,-0.48924381169449915,-0.789885307789485,0.0165,-0.3200660583344312,-1.227473911281138,0.0001,-0.480624011983786,-0.7583500027135618,0.0172,-0.31863683180136027,-1.217527324528725,5e-05,-0.48454989319434344,-0.7727127333826854,0.019,-0.31483187773284677,-1.1910470536579505
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.17928217964508267,-0.2733380790184356,-0.14369014905783759,0.1034,-0.2380754742121136,0.1290072899207858,0.6227,-0.12749829638714477,0.11268589236535159,0.0315,-0.2934559848421675,-0.07360081660036483,0.42845,-0.15456292580831626,-0.0756682126211882,0.0224,-0.30930622303450084,-0.13158848611663554,0.38645,-0.16132912096363416,-0.12275700193404776,0.04705,-0.27630165722631034,-0.010842171052482072,0.48355,-0.14634197329940835,-0.01845515687024139,0.0489,-0.2743926674389337,-0.003858183332103449,0.4807,-0.14677283427700377,-0.021453699083611895
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.15351080871612893,-0.2733380790184356,-0.14369014905783759,0.338,-0.17030563903946144,0.376941406586914,0.87625,-0.09374382261296002,0.3475974294158006,0.13815,-0.2223748206447289,0.18644770811559488,0.70565,-0.11702743239607388,0.18555702556221534,0.20165,-0.20177006347153786,0.2618296572650997,0.7069,-0.11679854155019613,0.18714997293806934,0.34,-0.16990749189138843,0.37839801720444216,0.8767,-0.09368828044785571,0.347983970632916,0.31365,-0.17472312999777545,0.36078013489664185,0.8776,-0.09357224287413096,0.3487915247657887
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.08341718150500967,-0.2733380790184356,-0.14369014905783759,0.5415,-0.1376953314446286,0.49624533859645087,0.9547,-0.0781891688319814,0.45584878751493946,0.3575,-0.16690115261282276,0.38939662848232015,0.88355,-0.09251315980274488,0.35616212795835533,0.4181,-0.15612722280637145,0.42881276049415246,0.90235,-0.08925780663423347,0.37881749570525,0.53355,-0.13892634215787697,0.4917417190580793,0.95195,-0.07882363404815719,0.451433278029175,0.53995,-0.13799631370513715,0.4951442031030377,0.95915,-0.07699221101375535,0.4641789188849352
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.21723225914469896,-0.2733380790184356,-0.14369014905783759,0.05345,-0.2701789682226825,0.011557521758759508,0.51295,-0.1419587961740522,0.012049210715819497,0.01795,-0.3172955834325581,-0.1608173459474621,0.3642,-0.16558226518387736,-0.15235641600752917,0.0083,-0.3430580106739209,-0.2550684921246664,0.25825,-0.18680472516110463,-0.30005241407267763,0.05855,-0.2660137688698517,0.02679579140559456,0.51665,-0.14140297895792364,0.015917375790273004,0.0631,-0.262711982066277,0.038875289496133156,0.52285,-0.14054991598612337,0.02185419872068068
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.17364690356245985,-0.2733380790184356,-0.14369014905783759,0.1722,-0.2105838640738558,0.22958460515246132,0.7579,-0.11040331669331407,0.2316570243874201,0.16995,-0.21128916377096726,0.22700428520712393,0.7057,-0.11700582193469183,0.1857074218247549,0.088,-0.24615977914854398,0.0994310780535578,0.59895,-0.13065382966327563,0.09072521310639485,0.19145,-0.2047200218525308,0.25103731398242823,0.7563,-0.11067019546138784,0.22979970313176223,0.21,-0.19925201806294393,0.2710418585713952,0.7726,-0.10826721171480433,0.24652307465263298
ar1,250,0.000629940788348712,0.01,,0.2,,,,,,ar1,1.0,-0.16419855948827797,-0.2733380790184356,-0.14369014905783759,0.03385,-0.29064345898056965,-0.0633112664882922,0.4057,-0.15817657096584847,-0.10081708456005478,0.01365,-0.32755261425319077,-0.19834241694183635,0.2961,-0.1781983809743441,-0.2401572560316323,0.0622,-0.2635215818220266,0.035913390595486316,0.44905,-0.15154630044075668,-0.054674251745377926,0.02295,-0.308062534894781,-0.12703848655497207,0.33135,-0.1714755544149634,-0.19337028696338637,0.0147,-0.323816275643248,-0.18467312277192027,0.3185,-0.17377333938439748,-0.20936153608171798
